dimension_type,dimension_value,dimension_label,doctor_model,n_cases,n_trajectories,primary_score_mean,primary_score_ci95_low,primary_score_ci95_high,primary_score_median,strong_or_above_rate,closed_success_rate,open_at_100_rate,runtime_error_rate,mean_turns,rank_within_dimension
target_problem,postpartum_warning,target_problem: postpartum_warning,GPT-5.4,2,2,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,17,1.5
target_problem,postpartum_warning,target_problem: postpartum_warning,GPT-5.6 Sol,2,2,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,14.5,1.5
target_problem,postpartum_warning,target_problem: postpartum_warning,Kimi K2,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,15,8.5
target_problem,postpartum_warning,target_problem: postpartum_warning,MiniMax M3,2,2,3.25,3.0,3.5,3.25,0,0.5,0.0,0.5,30.5,6.5
target_problem,postpartum_warning,target_problem: postpartum_warning,Qwen3-30B-A3B-Instruct-2507,2,2,4.0,3.0,5.0,4.0,0.5,1.0,0.0,0.0,11.5,3.0
target_problem,postpartum_warning,target_problem: postpartum_warning,Qwen3.8-Max,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,24,4.5
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,DeepSeek-V3.2,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,4,7.0
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,DeepSeek-V4-Pro,2,2,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,6.5,1.0
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,Doubao-Seed-2.0-lite,2,2,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,6.5,8.5
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,GLM-5,2,2,3.25,3.0,3.5,3.25,0,1.0,0.0,0.0,6,2.5
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,GPT-5.4,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,9,5.0
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,GPT-5.6 Sol,2,2,3.25,2.0,4.5,3.25,0.5,1.0,0.0,0.0,6.5,2.5
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,Kimi K2,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,11.5,5.0
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,MiniMax M3,2,2,2.75,2.5,3.0,2.75,0,1.0,0.0,0.0,7,5.0
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,Qwen3-30B-A3B-Instruct-2507,2,2,1.5,1.0,2.0,1.5,0,1.0,0.0,0.0,5.5,10.0
target_problem,pregnancy_med_safety,target_problem: pregnancy_med_safety,Qwen3.8-Max,2,2,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,5.5,8.5
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,DeepSeek-V3.2,2,2,2.5,1.5,3.5,2.5,0,1.0,0.0,0.0,23.5,3.5
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,DeepSeek-V4-Pro,2,2,2.0,1.0,3.0,2.0,0,1.0,0.0,0.0,8,7.0
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,Doubao-Seed-2.0-lite,2,2,2.25,1.5,3.0,2.25,0,1.0,0.0,0.0,10.5,5.5
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,GLM-5,2,2,2.25,1.5,3.0,2.25,0,1.0,0.0,0.0,20,5.5
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,GPT-5.4,2,2,1.5,1.5,1.5,1.5,0,1.0,0.0,0.0,6.5,9.0
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,GPT-5.6 Sol,2,2,1.75,1.5,2.0,1.75,0,1.0,0.0,0.0,25,8.0
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,Kimi K2,2,2,3.75,2.5,5.0,3.75,0.5,1.0,0.0,0.0,12.5,1.0
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,MiniMax M3,2,2,3.0,2.5,3.5,3.0,0,1.0,0.0,0.0,9,2.0
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,Qwen3-30B-A3B-Instruct-2507,2,2,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,25,10.0
target_problem,pulmonary_embolism,target_problem: pulmonary_embolism,Qwen3.8-Max,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,20.5,3.5
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,DeepSeek-V3.2,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,5,9.5
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,DeepSeek-V4-Pro,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,13,7.0
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,Doubao-Seed-2.0-lite,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,5,9.5
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,GLM-5,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,4,8.0
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,GPT-5.4,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,5,1.0
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,GPT-5.6 Sol,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,4,4.0
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,Kimi K2,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,13,4.0
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,MiniMax M3,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,14,4.0
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,Qwen3-30B-A3B-Instruct-2507,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,5,4.0
target_problem,pulmonary_sequestration_interventional_planning_and_cost_barrier,target_problem: pulmonary_sequestration_interventional_planning_and_cost_barrier,Qwen3.8-Max,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,3,4.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,DeepSeek-V3.2,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,39,4.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,DeepSeek-V4-Pro,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,4,8.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,Doubao-Seed-2.0-lite,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,18,10.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,GLM-5,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,15,8.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,GPT-5.4,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,31,1.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,GPT-5.6 Sol,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,20,4.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,Kimi K2,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,20,4.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,MiniMax M3,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,9,8.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,Qwen3-30B-A3B-Instruct-2507,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,5,6.0
target_problem,rash_drug_reaction,target_problem: rash_drug_reaction,Qwen3.8-Max,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,35,2.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,DeepSeek-V3.2,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,55,6.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,DeepSeek-V4-Pro,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,17,3.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,Doubao-Seed-2.0-lite,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,11,8.5
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,GLM-5,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,12,8.5
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,GPT-5.4,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,17,3.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,GPT-5.6 Sol,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,39,3.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,Kimi K2,1,1,1.5,1.5,1.5,1.5,0,1.0,0.0,0.0,9,10.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,MiniMax M3,1,1,4.0,4.0,4.0,4.0,1,0.0,0.0,1.0,8,5.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,Qwen3-30B-A3B-Instruct-2507,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,16,7.0
target_problem,renal_function_abnormality_warning_and_result_followup,target_problem: renal_function_abnormality_warning_and_result_followup,Qwen3.8-Max,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,9,1.0
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,DeepSeek-V3.2,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,10,7.0
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,DeepSeek-V4-Pro,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,63,5.0
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,Doubao-Seed-2.0-lite,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,22,5.0
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,GLM-5,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,14,8.5
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,GPT-5.4,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,57,3.0
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,GPT-5.6 Sol,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,21,1.5
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,Kimi K2,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,12,1.5
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,MiniMax M3,1,1,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,2,10.0
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,Qwen3-30B-A3B-Instruct-2507,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,16,8.5
target_problem,renal_function_electrolyte_and_urine_color_medication_safety,target_problem: renal_function_electrolyte_and_urine_color_medication_safety,Qwen3.8-Max,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,8,5.0
target_problem,seizure,target_problem: seizure,DeepSeek-V3.2,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,24,6.0
target_problem,seizure,target_problem: seizure,DeepSeek-V4-Pro,1,1,4.0,4.0,4.0,4.0,1,1.0,0.0,0.0,25,2.5
target_problem,seizure,target_problem: seizure,Doubao-Seed-2.0-lite,1,1,1.5,1.5,1.5,1.5,0,1.0,0.0,0.0,29,10.0
target_problem,seizure,target_problem: seizure,GLM-5,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,18,9.0
target_problem,seizure,target_problem: seizure,GPT-5.4,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,29,6.0
target_problem,seizure,target_problem: seizure,GPT-5.6 Sol,1,1,4.0,4.0,4.0,4.0,1,0.0,1.0,0.0,100,2.5
target_problem,seizure,target_problem: seizure,Kimi K2,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,20,8.0
target_problem,seizure,target_problem: seizure,MiniMax M3,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,17,1.0
target_problem,seizure,target_problem: seizure,Qwen3-30B-A3B-Instruct-2507,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,15,4.0
target_problem,seizure,target_problem: seizure,Qwen3.8-Max,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,25,6.0
target_problem,sepsis_warning,target_problem: sepsis_warning,DeepSeek-V3.2,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,39.5,9.5
target_problem,sepsis_warning,target_problem: sepsis_warning,DeepSeek-V4-Pro,2,2,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,17,1.0
target_problem,sepsis_warning,target_problem: sepsis_warning,Doubao-Seed-2.0-lite,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,30.5,7.5
target_problem,sepsis_warning,target_problem: sepsis_warning,GLM-5,2,2,4.75,4.5,5.0,4.75,1,1.0,0.0,0.0,27.5,2.0
target_problem,sepsis_warning,target_problem: sepsis_warning,GPT-5.4,2,2,4.0,3.5,4.5,4.0,0.5,1.0,0.0,0.0,46,4.5
target_problem,sepsis_warning,target_problem: sepsis_warning,GPT-5.6 Sol,2,2,4.0,3.0,5.0,4.0,0.5,1.0,0.0,0.0,27.5,4.5
target_problem,sepsis_warning,target_problem: sepsis_warning,Kimi K2,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,57.5,9.5
target_problem,sepsis_warning,target_problem: sepsis_warning,MiniMax M3,2,2,4.0,3.5,4.5,4.0,0.5,1.0,0.0,0.0,38,4.5
target_problem,sepsis_warning,target_problem: sepsis_warning,Qwen3-30B-A3B-Instruct-2507,2,2,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,29,7.5
target_problem,sepsis_warning,target_problem: sepsis_warning,Qwen3.8-Max,2,2,4.0,3.0,5.0,4.0,0.5,1.0,0.0,0.0,58.5,4.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,DeepSeek-V3.2,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,6,3.0
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,DeepSeek-V4-Pro,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,3,8.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,Doubao-Seed-2.0-lite,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,5,8.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,GLM-5,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,4,5.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,GPT-5.4,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,4,5.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,GPT-5.6 Sol,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,3,1.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,Kimi K2,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,5,8.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,MiniMax M3,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,5,1.5
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,Qwen3-30B-A3B-Instruct-2507,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,4,4.0
target_problem,short_stature_growth_hormone_deficiency_and_scoliosis_followup,target_problem: short_stature_growth_hormone_deficiency_and_scoliosis_followup,Qwen3.8-Max,1,1,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,5,8.5
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,DeepSeek-V3.2,2,2,2.25,1.5,3.0,2.25,0,0.5,0.5,0.0,61,6.0
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,DeepSeek-V4-Pro,2,2,2.25,2.0,2.5,2.25,0,0.0,1.0,0.0,100,6.0
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,Doubao-Seed-2.0-lite,2,2,2.75,2.5,3.0,2.75,0,0.5,0.5,0.0,70.5,3.5
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,GLM-5,2,2,2.75,2.5,3.0,2.75,0,1.0,0.0,0.0,35.5,3.5
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,GPT-5.4,2,2,2.25,2.0,2.5,2.25,0,0.5,0.5,0.0,62.5,6.0
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,GPT-5.6 Sol,2,2,4.5,4.0,5.0,4.5,1,0.5,0.5,0.0,61,1.0
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,Kimi K2,2,2,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,26.5,10.0
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,MiniMax M3,2,2,3.25,2.0,4.5,3.25,0.5,0.0,0.5,0.5,75.5,2.0
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,Qwen3-30B-A3B-Instruct-2507,2,2,1.5,1.0,2.0,1.5,0,1.0,0.0,0.0,43,9.0
target_problem,steroid_or_insulin_adjustment,target_problem: steroid_or_insulin_adjustment,Qwen3.8-Max,2,2,2.0,1.0,3.0,2.0,0,0.0,1.0,0.0,100,8.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,DeepSeek-V3.2,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,14,5.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,DeepSeek-V4-Pro,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,13,9.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,Doubao-Seed-2.0-lite,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,10,9.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,GLM-5,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,12,5.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,GPT-5.4,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,7,5.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,GPT-5.6 Sol,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,32,1.5
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,Kimi K2,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,7,9.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,MiniMax M3,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,31,5.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,Qwen3-30B-A3B-Instruct-2507,1,1,3.5,3.5,3.5,3.5,0,1.0,0.0,0.0,19,5.0
target_problem,stigma_hidden_history,target_problem: stigma_hidden_history,Qwen3.8-Max,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,7,1.5
target_problem,stone_colic,target_problem: stone_colic,DeepSeek-V3.2,2,2,1.75,1.5,2.0,1.75,0,1.0,0.0,0.0,7.5,8.5
target_problem,stone_colic,target_problem: stone_colic,DeepSeek-V4-Pro,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,14.5,4.5
target_problem,stone_colic,target_problem: stone_colic,Doubao-Seed-2.0-lite,2,2,1.75,1.5,2.0,1.75,0,1.0,0.0,0.0,14.5,8.5
target_problem,stone_colic,target_problem: stone_colic,GLM-5,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,8.5,4.5
target_problem,stone_colic,target_problem: stone_colic,GPT-5.4,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,9,2.5
target_problem,stone_colic,target_problem: stone_colic,GPT-5.6 Sol,2,2,3.5,2.5,4.5,3.5,0.5,1.0,0.0,0.0,14,2.5
target_problem,stone_colic,target_problem: stone_colic,Kimi K2,2,2,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,15,6.5
target_problem,stone_colic,target_problem: stone_colic,MiniMax M3,2,2,4.0,3.0,5.0,4.0,0.5,1.0,0.0,0.0,9.5,1.0
target_problem,stone_colic,target_problem: stone_colic,Qwen3-30B-A3B-Instruct-2507,2,2,1.5,1.0,2.0,1.5,0,1.0,0.0,0.0,12,10.0
target_problem,stone_colic,target_problem: stone_colic,Qwen3.8-Max,2,2,2.0,2.0,2.0,2.0,0,1.0,0.0,0.0,8.5,6.5
target_problem,stroke_tia,target_problem: stroke_tia,DeepSeek-V3.2,2,2,2.75,2.0,3.5,2.75,0,1.0,0.0,0.0,17,7.0
target_problem,stroke_tia,target_problem: stroke_tia,DeepSeek-V4-Pro,2,2,2.0,1.0,3.0,2.0,0,1.0,0.0,0.0,16,8.5
target_problem,stroke_tia,target_problem: stroke_tia,Doubao-Seed-2.0-lite,2,2,1.25,1.0,1.5,1.25,0,1.0,0.0,0.0,11,10.0
target_problem,stroke_tia,target_problem: stroke_tia,GLM-5,2,2,4.25,3.5,5.0,4.25,0.5,1.0,0.0,0.0,7.5,2.5
target_problem,stroke_tia,target_problem: stroke_tia,GPT-5.4,2,2,4.25,3.5,5.0,4.25,0.5,1.0,0.0,0.0,11.5,2.5
target_problem,stroke_tia,target_problem: stroke_tia,GPT-5.6 Sol,2,2,3.5,2.0,5.0,3.5,0.5,1.0,0.0,0.0,7.5,5.0
target_problem,stroke_tia,target_problem: stroke_tia,Kimi K2,2,2,2.0,1.0,3.0,2.0,0,1.0,0.0,0.0,13.5,8.5
target_problem,stroke_tia,target_problem: stroke_tia,MiniMax M3,2,2,4.75,4.5,5.0,4.75,1,1.0,0.0,0.0,19.5,1.0
target_problem,stroke_tia,target_problem: stroke_tia,Qwen3-30B-A3B-Instruct-2507,2,2,3.25,1.5,5.0,3.25,0.5,1.0,0.0,0.0,20,6.0
target_problem,stroke_tia,target_problem: stroke_tia,Qwen3.8-Max,2,2,4.0,3.0,5.0,4.0,0.5,1.0,0.0,0.0,14,4.0
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,DeepSeek-V3.2,1,1,3.0,3.0,3.0,3.0,0,1.0,0.0,0.0,16,7.0
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,DeepSeek-V4-Pro,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,30,5.5
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,Doubao-Seed-2.0-lite,1,1,2.5,2.5,2.5,2.5,0,1.0,0.0,0.0,17,8.0
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,GLM-5,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,14,9.5
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,GPT-5.4,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,16,2.5
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,GPT-5.6 Sol,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,18,2.5
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,Kimi K2,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,17,2.5
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,MiniMax M3,1,1,1.0,1.0,1.0,1.0,0,1.0,0.0,0.0,21,9.5
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,Qwen3-30B-A3B-Instruct-2507,1,1,5.0,5.0,5.0,5.0,1,1.0,0.0,0.0,16,2.5
target_problem,suspected_pulmonary_embolism_result_and_anticoagulation_followup,target_problem: suspected_pulmonary_embolism_result_and_anticoagulation_followup,Qwen3.8-Max,1,1,4.5,4.5,4.5,4.5,1,1.0,0.0,0.0,25,5.5
target_problem,syncope,target_problem: syncope,DeepSeek-V3.2,2,2,3.25,1.5,5.0,3.25,0.5,1.0,0.0,0.0,8,8.0
target_problem,syncope,target_problem: syncope,DeepSeek-V4-Pro,2,2,4.75,4.5,5.0,4.75,1,1.0,0.0,0.0,7,2.5
target_problem,syncope,target_problem: syncope,Doubao-Seed-2.0-lite,2,2,2.5,2.0,3.0,2.5,0,1.0,0.0,0.0,10.5,9.5
