public_trajectory_id,packet_id,case_id,doctor_model,trajectory_status,turns_completed,retained_event_count,doctor_message_count,doctor_turn_count,workspace_turn_count,workspace_entry_count,workspace_result_count,doctor_operation_routing_count,has_workspace,turns_per_workspace_turn,first_workspace_turn,last_workspace_turn,family_message_count,patient_message_count,doctor_system_notification_count,runtime_error_category,runtime_error_type,closure_status,closure_kind,case_disease_domain,case_target_problem,case_starting_phase,case_friction_intensity,case_primary_friction,case_secondary_frictions,case_tool_dependency,case_expected_turn_budget_category,case_high_order_capability_domains,aggregate_score_mean,aggregate_score_median,judge_score_range,judge_score_std,score_minus_case_mean,failure_flags,primary_failure_mode,low_score,very_low_score,below_strong,high_turn,very_high_turn,no_workspace,sparse_workspace,heavy_workspace,high_judge_disagreement,workspace_underuse_candidate,workspace_overuse_candidate,long_or_tool_intensive_low_score,closed_but_low_score,model_specific_weakness,serious_error_any_judge,minor_or_moderate_error_any_judge,important_non_chain_defect_any_judge
case_CL120_EHR_092__DeepSeek-V4-Pro,case_CL120_EHR_092__anon_e339c78e2a1e98c1,case_CL120_EHR_092,DeepSeek-V4-Pro,closed_success,2,19,2,2,1,5,4,4,True,2.0,1,1,3,0,1,,,closed,terminal_safe_handoff_closed,oncology_hematology,new_mass_staging,pre_handoff,light,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,short,HO1 | HO2 | HO3 | HO4,1.75,2.0,1,0.4330127018922193,-0.6000000000000001,low_score | very_low_score | below_strong | sparse_workspace | workspace_underuse_candidate | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,True,False,False,True,False,False,True,False,True,True,False
case_CL120_EHR_093__DeepSeek-V4-Pro,case_CL120_EHR_093__anon_8b9e25231979dee0,case_CL120_EHR_093,DeepSeek-V4-Pro,closed_success,5,56,5,5,5,16,13,14,True,1.0,1,5,6,0,2,,,closed,terminal_safe_handoff_closed,oncology_hematology,chemotherapy_complication,pre_handoff,moderate,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,0.75,low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,True
case_CL120_EHR_094__DeepSeek-V4-Pro,case_CL120_EHR_094__anon_4fbfa1ab9d3c6cd1,case_CL120_EHR_094,DeepSeek-V4-Pro,closed_success,39,180,39,39,15,31,31,30,True,2.6,1,38,40,0,6,,,closed,terminal_safe_episode_closed,oncology_hematology,anemia_bleeding,post_handoff,moderate,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,medium,HO1 | HO2 | HO3 | HO4,3.25,3.0,3,1.299038105676658,-0.2999999999999998,low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,long_or_tool_intensive_low_score,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,True
case_CL120_EHR_095__DeepSeek-V4-Pro,case_CL120_EHR_095__anon_d18bacfb39335acb,case_CL120_EHR_095,DeepSeek-V4-Pro,closed_success,45,216,45,45,19,41,39,38,True,2.3684210526315788,1,44,46,0,2,,,closed,terminal_safe_episode_closed,oncology_hematology,palliative_transition,post_handoff,moderate,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,medium,HO1 | HO2 | HO3 | HO4,3.25,3.0,3,1.299038105676658,0.20000000000000018,low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | minor_or_moderate_error_any_judge,long_or_tool_intensive_low_score,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,False
case_CL120_EHR_096__DeepSeek-V4-Pro,case_CL120_EHR_096__anon_cdea097dcecf8b8b,case_CL120_EHR_096,DeepSeek-V4-Pro,open_at_100,100,450,100,100,35,81,72,76,True,2.857142857142857,1,100,101,0,4,,,open,open_progressing,oncology_hematology,family_disclosure,result_return,moderate,low_adherence_or_refusal,caregiver_conflict_or_fatigue | document_or_image_quality_problem,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,2,1.0,-0.9500000000000002,low_score | below_strong | high_turn | very_high_turn | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,open_at_100,True,False,True,True,True,False,False,True,True,False,True,True,False,False,False,True,True
case_CL120_EHR_097__DeepSeek-V4-Pro,case_CL120_EHR_097__anon_978e3f1f14a78399,case_CL120_EHR_097,DeepSeek-V4-Pro,closed_success,16,100,16,16,9,21,20,20,True,1.7777777777777777,1,16,17,0,4,,,closed,terminal_safe_episode_closed,infectious_disease,culture_result_action,result_return,moderate,external_system_gap,document_or_image_quality_problem | delayed_or_staged_result_return,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.0,3,1.299038105676658,-1.1,low_score | very_low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | model_specific_weakness | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,False
case_CL120_EHR_098__DeepSeek-V4-Pro,case_CL120_EHR_098__anon_8fc4751a5ae5e355,case_CL120_EHR_098,DeepSeek-V4-Pro,closed_success,21,109,21,21,9,21,19,19,True,2.3333333333333335,1,19,22,0,5,,,closed,terminal_safe_episode_closed,infectious_disease,sepsis_warning,home_execution_failure,moderate,misstated_family_or_patient_information,delayed_or_staged_result_return | low_adherence_or_refusal,high,medium,HO1 | HO2 | HO3 | HO4,4.25,5.0,3,1.299038105676658,1.2000000000000002,heavy_workspace | high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
case_CL120_EHR_099__DeepSeek-V4-Pro,case_CL120_EHR_099__anon_3fc3e6a92c436c86,case_CL120_EHR_099,DeepSeek-V4-Pro,closed_success,22,128,22,22,12,28,25,25,True,1.8333333333333333,1,22,23,0,1,,,closed,terminal_safe_episode_closed,infectious_disease,tb_or_hbv_stigma,home_execution_failure,moderate,cost_transport_or_work_barrier,low_adherence_or_refusal | external_system_gap,high,medium,HO1 | HO2 | HO3 | HO4,4,4.5,3,1.224744871391589,0.9500000000000002,heavy_workspace | high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
case_CL120_EHR_100__DeepSeek-V4-Pro,case_CL120_EHR_100__anon_d11f8e9261a1c3b3,case_CL120_EHR_100,DeepSeek-V4-Pro,closed_success,31,178,31,31,15,40,34,35,True,2.066666666666667,1,31,0,32,5,,,closed,terminal_safe_episode_closed,infectious_disease,antibiotic_allergy_or_adherence,longitudinal_followup,moderate,privacy_stigma_or_sensitive_history,external_system_gap | misstated_family_or_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,2.5,2.0,4,1.5,-0.8500000000000001,low_score | very_low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,very_low_score,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,True
case_CL120_EHR_101__DeepSeek-V4-Pro,case_CL120_EHR_101__anon_fa5a8d836e9fef8c,case_CL120_EHR_101,DeepSeek-V4-Pro,closed_success,15,135,15,15,9,35,30,30,True,1.6666666666666667,1,15,16,0,8,,,closed,terminal_safe_episode_closed,infectious_disease,culture_result_action,discharge_transition,heavy,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,long,HO1 | HO2 | HO3 | HO4,4.25,5.0,3,1.299038105676658,1.5,heavy_workspace | high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False
case_CL120_EHR_102__DeepSeek-V4-Pro,case_CL120_EHR_102__anon_113eeed9386745ae,case_CL120_EHR_102,DeepSeek-V4-Pro,closed_success,13,63,13,13,5,12,11,11,True,2.6,1,13,0,14,2,,,closed,terminal_safe_episode_closed,infectious_disease,sepsis_warning,discharge_transition,heavy,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,long,HO1 | HO2 | HO3 | HO4,4.25,5.0,3,1.299038105676658,1.15,high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
case_CL120_EHR_103__DeepSeek-V4-Pro,case_CL120_EHR_103__anon_91fec67aefa347cf,case_CL120_EHR_103,DeepSeek-V4-Pro,closed_success,10,87,10,10,6,23,20,20,True,1.6666666666666667,1,8,11,0,2,,,closed,terminal_safe_handoff_closed,infectious_disease,transplant_patient_hbv_tb_stigma_and_immunosuppression_safety,pre_handoff,heavy,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,long,HO1 | HO2 | HO3 | HO4,3.5,3.5,3,1.5,0.20000000000000018,below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | minor_or_moderate_error_any_judge,long_or_tool_intensive_low_score,False,False,True,False,False,False,False,True,True,False,True,True,False,False,False,True,False
case_CL120_EHR_104__DeepSeek-V4-Pro,case_CL120_EHR_104__anon_d161b4feb3f83c1e,case_CL120_EHR_104,DeepSeek-V4-Pro,closed_success,6,46,6,6,4,11,8,10,True,1.5,1,6,7,0,3,,,closed,terminal_safe_handoff_closed,infectious_disease,antibiotic_allergy_or_adherence,pre_handoff,light,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,short,HO1 | HO2 | HO3 | HO4,3.25,3.0,3,1.299038105676658,-0.25,low_score | below_strong | high_judge_disagreement | closed_but_low_score | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,True
case_CL120_EHR_105__DeepSeek-V4-Pro,case_CL120_EHR_105__anon_460d2d2cb28945d2,case_CL120_EHR_105,DeepSeek-V4-Pro,closed_success,8,46,8,8,4,9,9,9,True,2.0,1,4,8,0,3,,,closed,terminal_bounded_episode_closed,musculoskeletal_geriatrics,fracture_fall_prevention,post_handoff,light,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,medium,HO1 | HO2 | HO3 | HO4,3.25,3.5,4,1.7853571071357126,0.6000000000000001,below_strong | high_judge_disagreement | serious_error_any_judge | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False
case_CL120_EHR_106__DeepSeek-V4-Pro,case_CL120_EHR_106__anon_1ea894356ccb0190,case_CL120_EHR_106,DeepSeek-V4-Pro,closed_success,28,157,28,28,13,32,29,29,True,2.1538461538461537,1,27,29,0,3,,,closed,terminal_safe_episode_closed,musculoskeletal_geriatrics,osteoporosis,post_handoff,light,low_adherence_or_refusal,caregiver_conflict_or_fatigue | document_or_image_quality_problem,high,medium,HO1 | HO2 | HO3 | HO4,4.25,5.0,3,1.299038105676658,1.4,heavy_workspace | high_judge_disagreement | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
case_CL120_EHR_107__DeepSeek-V4-Pro,case_CL120_EHR_107__anon_5ee25a184114dbd3,case_CL120_EHR_107,DeepSeek-V4-Pro,closed_success,10,70,10,10,5,17,14,14,True,2.0,1,8,11,0,4,,,closed,terminal_safe_episode_closed,musculoskeletal_geriatrics,polypharmacy,result_return,light,external_system_gap,document_or_image_quality_problem | delayed_or_staged_result_return,high,medium,HO1 | HO2 | HO3 | HO4,4,5.0,4,1.7320508075688772,1.7999999999999998,high_judge_disagreement | serious_error_any_judge | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False
case_CL120_EHR_108__DeepSeek-V4-Pro,case_CL120_EHR_108__anon_225637b5081c7b01,case_CL120_EHR_108,DeepSeek-V4-Pro,closed_success,12,70,12,12,6,14,14,14,True,2.0,1,10,13,0,2,,,closed,terminal_safe_episode_closed,musculoskeletal_geriatrics,frailty_caregiver_execution,result_return,light,misstated_family_or_patient_information,delayed_or_staged_result_return | low_adherence_or_refusal,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,1.5811388300841898,0.1499999999999999,low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,long_or_tool_intensive_low_score,True,False,True,False,False,False,False,True,True,False,True,True,True,False,True,True,False
case_CL120_EHR_109__DeepSeek-V4-Pro,case_CL120_EHR_109__anon_f2ebf983114c6b17,case_CL120_EHR_109,DeepSeek-V4-Pro,closed_success,8,41,8,8,3,8,6,7,True,2.6666666666666665,1,5,9,0,3,,,closed,terminal_safe_episode_closed,musculoskeletal_geriatrics,fracture_fall_prevention,home_execution_failure,light,cost_transport_or_work_barrier,low_adherence_or_refusal | external_system_gap,high,medium,HO1 | HO2 | HO3 | HO4,4,4.5,3,1.224744871391589,1.25,high_judge_disagreement | minor_or_moderate_error_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False
case_CL120_EHR_110__DeepSeek-V4-Pro,case_CL120_EHR_110__anon_3a609effd6d3a864,case_CL120_EHR_110,DeepSeek-V4-Pro,closed_success,19,140,19,19,11,34,29,30,True,1.7272727272727273,1,19,20,0,2,,,closed,terminal_safe_episode_closed,musculoskeletal_geriatrics,osteoporosis,home_execution_failure,moderate,privacy_stigma_or_sensitive_history,external_system_gap | misstated_family_or_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,2.25,1.5,4,1.6393596310755,-0.6499999999999999,low_score | very_low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,False
case_CL120_EHR_111__DeepSeek-V4-Pro,case_CL120_EHR_111__anon_107eb35f0965209b,case_CL120_EHR_111,DeepSeek-V4-Pro,closed_success,12,61,12,12,4,11,11,11,True,3.0,1,10,13,0,3,,,closed,terminal_safe_episode_closed,musculoskeletal_geriatrics,polypharmacy,longitudinal_followup,moderate,incomplete_patient_information,misstated_family_or_patient_information | cost_transport_or_work_barrier,high,medium,HO1 | HO2 | HO3 | HO4,3,3.0,4,2.0,0.6499999999999999,low_score | below_strong | high_judge_disagreement | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,closed_but_low_score,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,True,False
case_CL120_EHR_112__DeepSeek-V4-Pro,case_CL120_EHR_112__anon_48cfdfaeec10325c,case_CL120_EHR_112,DeepSeek-V4-Pro,closed_success,12,104,12,12,8,27,23,24,True,1.5,1,11,13,0,4,,,closed,terminal_safe_episode_closed,musculoskeletal_geriatrics,frailty_caregiver_execution,discharge_transition,moderate,medication_confusion_or_execution_failure,cost_transport_or_work_barrier | privacy_stigma_or_sensitive_history,high,medium,HO1 | HO2 | HO3 | HO4,4.25,5.0,3,1.299038105676658,1.4,heavy_workspace | high_judge_disagreement | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,high_judge_disagreement,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
case_CL120_EHR_113__DeepSeek-V4-Pro,case_CL120_EHR_113__anon_6adffbec060ee3f3,case_CL120_EHR_113,DeepSeek-V4-Pro,closed_success,9,76,9,9,6,17,16,16,True,1.5,1,9,10,0,6,,,closed,terminal_safe_episode_closed,mental_health_somatic,anxiety_depression_somatic_red_flag_and_followup,longitudinal_followup,moderate,caregiver_conflict_or_fatigue,privacy_stigma_or_sensitive_history | incomplete_patient_information,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.0,3,1.299038105676658,-1.2999999999999998,low_score | very_low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | model_specific_weakness | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,very_low_score,True,True,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True
case_CL120_EHR_114__DeepSeek-V4-Pro,case_CL120_EHR_114__anon_b7a8036f2dca921b,case_CL120_EHR_114,DeepSeek-V4-Pro,closed_success,11,47,11,11,3,6,6,6,True,3.6666666666666665,1,3,12,0,6,,,closed,terminal_safe_handoff_closed,mental_health_somatic,depression_adherence,pre_handoff,moderate,document_or_image_quality_problem,incomplete_patient_information | medication_confusion_or_execution_failure,high,medium,HO1 | HO2 | HO3 | HO4,2.75,2.0,3,1.299038105676658,-0.5,low_score | very_low_score | below_strong | high_judge_disagreement | closed_but_low_score | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
case_CL120_EHR_115__DeepSeek-V4-Pro,case_CL120_EHR_115__anon_a2b5548d2bf9162f,case_CL120_EHR_115,DeepSeek-V4-Pro,closed_success,13,69,13,13,7,13,12,13,True,1.8571428571428572,1,10,14,0,3,,,closed,terminal_safe_episode_closed,mental_health_somatic,stigma_hidden_history,pre_handoff,moderate,delayed_or_staged_result_return,medication_confusion_or_execution_failure | caregiver_conflict_or_fatigue,high,medium,HO1 | HO2 | HO3 | HO4,3.25,3.0,3,1.299038105676658,-0.5499999999999998,low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | minor_or_moderate_error_any_judge | important_non_chain_defect_any_judge,long_or_tool_intensive_low_score,True,False,True,False,False,False,False,True,True,False,True,True,True,False,False,True,True
case_CL120_EHR_116__DeepSeek-V4-Pro,case_CL120_EHR_116__anon_c494d087bd716b43,case_CL120_EHR_116,DeepSeek-V4-Pro,closed_success,21,96,21,21,7,18,16,17,True,3.0,1,21,22,0,1,,,closed,terminal_safe_handoff_closed,mental_health_somatic,anxiety_somatic_red_flag,post_handoff,moderate,low_adherence_or_refusal,caregiver_conflict_or_fatigue | document_or_image_quality_problem,high,medium,HO1 | HO2 | HO3 | HO4,2.5,2.0,4,1.5,-0.5,low_score | very_low_score | below_strong | heavy_workspace | high_judge_disagreement | workspace_overuse_candidate | long_or_tool_intensive_low_score | closed_but_low_score | serious_error_any_judge | minor_or_moderate_error_any_judge,very_low_score,True,True,True,False,False,False,False,True,True,False,True,True,True,False,True,True,False
