packet_id,public_model_slug,public_trajectory_id,case_id,doctor_model,terminal_status,turns_completed,runtime_error_present,source_trajectory_sha256,packet_sha256,source_trajectory_file,retained_event_count,doctor_message_count,doctor_turn_count,workspace_turn_count,workspace_entry_count,workspace_result_count,doctor_operation_routing_count,has_workspace,turns_per_workspace_turn,first_workspace_turn,last_workspace_turn,family_message_count,patient_message_count,doctor_system_notification_count,runtime_error_category,runtime_error_type,runtime_error_message_excerpt,closure_status,closure_kind,closed_success_flag,open_at_100_flag,runtime_error_flag,aggregate_score_median,aggregate_score_mean,judge_score_range,judge_score_std,serious_error_any_judge,minor_or_moderate_error_any_judge,important_non_chain_defect_any_judge,judge_reported_grade_mismatch_count,judge_output_quality_error_count,judge_with_any_quality_error_count,contract_complexity_index,contract_complexity_level
case_CL120_EHR_044__anon_f287110216a70268,GLM-5,case_CL120_EHR_044__GLM-5,case_CL120_EHR_044,GLM-5,closed_success,16,False,41933c03aceed2c511221385c8a3611ecbeea051e461ee224189b7ebc2bc9429,f9a6fd55a48584c6048da9b53926f20244d9076667a1c200c000a16231421f58,trajectories/by_model/GLM-5/case_CL120_EHR_044.json,69,16,16,5,12,10,11,True,3.2,1,12,0,16,4,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,True,1,48,4,5,moderate
case_CL120_EHR_045__anon_1f03069aa3eeabf8,GLM-5,case_CL120_EHR_045__GLM-5,case_CL120_EHR_045,GLM-5,closed_success,4,False,755ea8b4432698093ec64bfa9d4e2160e6b721880f0d6c622ea5b1bded176edc,bcaddb0acc8f2a8437d1511d3ca38d0345a9fed969e44e01804e1354ddb45c64,trajectories/by_model/GLM-5/case_CL120_EHR_045.json,34,4,4,3,8,7,7,True,1.3333333333333333,1,3,0,5,3,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,1.75,2,0.82915619758885,True,True,False,0,19,4,6,moderate
case_CL120_EHR_046__anon_10149b57f74ce7aa,GLM-5,case_CL120_EHR_046__GLM-5,case_CL120_EHR_046,GLM-5,closed_success,25,False,4a89f93972d18c3bff0ab345ae6f742322c6e70dc8d031c5335c8c6a70774dbd,1a8f41b842dbac18f57f69a79f763f1177e80e1d14d6fb1949c247f5d36811ab,trajectories/by_model/GLM-5/case_CL120_EHR_046.json,73,25,25,4,6,6,6,True,6.25,1,24,26,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,5,0,0.0,False,False,False,0,45,4,6,moderate
case_CL120_EHR_047__anon_0a954023a4ec561e,GLM-5,case_CL120_EHR_047__GLM-5,case_CL120_EHR_047,GLM-5,closed_success,10,False,e7923e9cb26ff2fe2839f6e4b5829af797f5df9e68b263fb455f729dd30cb329,c4cd40e0f58c784fa93088d67728f892578dfe72e7d49f9c7d3dc0757fd9d0d2,trajectories/by_model/GLM-5/case_CL120_EHR_047.json,52,10,10,5,9,9,9,True,2.0,1,9,11,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.75,3,1.299038105676658,False,True,True,0,39,4,7,high
case_CL120_EHR_048__anon_56850e0d0bbe6640,GLM-5,case_CL120_EHR_048__GLM-5,case_CL120_EHR_048,GLM-5,closed_success,14,False,d55781143d185736f9e79cb17795b9e68fc658fca522b167710f3a3d0ce4b4f5,78152d73e4b41cd7b486861669016f8f1a86780286145fad1df554c471916674,trajectories/by_model/GLM-5/case_CL120_EHR_048.json,65,14,14,4,12,10,10,True,3.5,1,12,15,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,False,0,26,4,7,high
case_CL120_EHR_049__anon_4e3e7ad217e4134d,GLM-5,case_CL120_EHR_049__GLM-5,case_CL120_EHR_049,GLM-5,closed_success,4,False,0f02971177950563edd0f76fdd952dbf6d223dbb4aef94d3c396bace035a3264,151af3c72128daa8c9a27ea446036af71a5becddf42bd0465e46b2a56f3d78d6,trajectories/by_model/GLM-5/case_CL120_EHR_049.json,52,4,4,3,14,12,12,True,1.3333333333333333,1,3,0,5,5,,,,closed,terminal_bounded_episode_closed,True,False,False,2.5,3,3,1.224744871391589,False,True,False,0,21,4,5,moderate
case_CL120_EHR_050__anon_6609ced7820a7e8c,GLM-5,case_CL120_EHR_050__GLM-5,case_CL120_EHR_050,GLM-5,closed_success,26,False,5cfda5f2b7410648295bcf12c63b18a5d50c6206b8e1445184876aa027092224,80810b917e5ed129e3def6afa225f506392b58b771210711c7d441208e0a0807,trajectories/by_model/GLM-5/case_CL120_EHR_050.json,177,26,26,17,43,38,38,True,1.5294117647058822,1,26,27,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.25,3,1.0897247358851685,True,True,False,0,46,4,9,high
case_CL120_EHR_051__anon_4bc49233100b758f,GLM-5,case_CL120_EHR_051__GLM-5,case_CL120_EHR_051,GLM-5,closed_success,81,False,d6682fc8f3e3eef233bb967386a74617d1af54a21ade0e76424c764764963245,41cd9a4a8a5ab833f9e61f149fda8a24e2690e619b188d82788e7d63d656ae9b,trajectories/by_model/GLM-5/case_CL120_EHR_051.json,271,81,81,15,37,33,33,True,5.4,1,81,82,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,3.75,4,1.6393596310755,True,True,False,1,44,4,7,high
case_CL120_EHR_052__anon_7a6608fef8b389aa,GLM-5,case_CL120_EHR_052__GLM-5,case_CL120_EHR_052,GLM-5,closed_success,8,False,ca562f2d4063b94bb1a7f007322f015dfc7058a142edd907c16d4f479b81d969,4a708a5bb64eea68ac6f25a3a7e547241382a461bfa19b0c658aaa54065a2e7f,trajectories/by_model/GLM-5/case_CL120_EHR_052.json,61,8,8,7,14,13,13,True,1.1428571428571428,1,8,9,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.6583123951777,True,False,False,0,34,4,7,high
case_CL120_EHR_053__anon_74c2fed458dbcf7f,GLM-5,case_CL120_EHR_053__GLM-5,case_CL120_EHR_053,GLM-5,closed_success,5,False,76b91694a6e05df277c1c5c64545b12078816c2d4a9e32aa70d065834cdca8ab,b22e7675a1d559ab6e4b745ead29f97d394ba3f25df500e6fe746c18bd2f03d9,trajectories/by_model/GLM-5/case_CL120_EHR_053.json,39,5,5,2,10,8,8,True,2.5,1,2,6,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,1,40,3,5,moderate
case_CL120_EHR_054__anon_f0c9bdfa6ec17194,GLM-5,case_CL120_EHR_054__GLM-5,case_CL120_EHR_054,GLM-5,closed_success,10,False,7f2bd251b247a4ce3e5ac89b60e390c7af803a8044dba3191a1405f96d086476,93c9c32dce0710e984a27c8478fa52824dd6065616e7edf31afabfeb1bdefb64,trajectories/by_model/GLM-5/case_CL120_EHR_054.json,97,10,10,8,27,23,23,True,1.25,1,10,11,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,1.0,1.75,3,1.299038105676658,True,True,False,0,32,4,4,moderate
case_CL120_EHR_055__anon_7e01478ff6f46919,GLM-5,case_CL120_EHR_055__GLM-5,case_CL120_EHR_055,GLM-5,closed_success,8,False,b162cb8e7bbfbd9cb913bd9553d4e5290db93ceffffcc49680bcdcd1daee1925,5185058d7ae2e0a41ece0938760cf5310c12237808f05a516057275f23bb04e9,trajectories/by_model/GLM-5/case_CL120_EHR_055.json,67,8,8,5,17,15,15,True,1.6,1,5,9,0,2,,,,closed,terminal_safe_handoff_closed,True,False,False,2.0,1.75,1,0.4330127018922193,True,True,False,0,33,4,5,moderate
case_CL120_EHR_056__anon_4859ef73b44e94a2,GLM-5,case_CL120_EHR_056__GLM-5,case_CL120_EHR_056,GLM-5,closed_success,27,False,3eedd8e09162cc4336e1dd2fa026e45f8b242f2ba8acd2a46d6d6394499e5af4,a11a102f3063ed23251675ce3bfca675a1f0a4588758ee95273cecae20cda34d,trajectories/by_model/GLM-5/case_CL120_EHR_056.json,185,27,27,18,44,39,39,True,1.5,1,27,28,0,7,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4.25,3,1.299038105676658,False,True,False,0,60,4,6,moderate
case_CL120_EHR_057__anon_ecda49042fb26918,GLM-5,case_CL120_EHR_057__GLM-5,case_CL120_EHR_057,GLM-5,closed_success,3,False,10b15c66d78fe638d6da325290b35b3ad6ecb293c274f22919d283cfce83c132,5fd530cd90021f1d1ffc266bf41657ff41329a2ea56ea02913a9b2f21f790b32,trajectories/by_model/GLM-5/case_CL120_EHR_057.json,25,3,3,2,5,5,5,True,1.5,1,2,0,4,3,,,,closed,terminal_safe_handoff_closed,True,False,False,3.0,3.25,3,1.299038105676658,False,True,False,1,22,4,3,low
case_CL120_EHR_058__anon_2988a56f6bdd0138,GLM-5,case_CL120_EHR_058__GLM-5,case_CL120_EHR_058,GLM-5,closed_success,8,False,0901cd40f8e36cca3bb177e5858e4367ff475a4b02964845ac443a5f34e7f541,c174ac86e781f71c0a3af4d3bd2ebc965e048f37c47d82e75761697d11832e8a,trajectories/by_model/GLM-5/case_CL120_EHR_058.json,52,8,8,4,12,10,10,True,2.0,1,7,9,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,2.0,True,True,False,1,49,4,6,moderate
case_CL120_EHR_059__anon_64bd9abb25495fc9,GLM-5,case_CL120_EHR_059__GLM-5,case_CL120_EHR_059,GLM-5,closed_success,5,False,9c78b4d24a865efad4c9ac99f9c01f1cb092d906654aab807e3645345ce6b0fa,692d171d06d6e2b4b1370291f3581b07ce924e0460f32d6561e9bd89f29a72a0,trajectories/by_model/GLM-5/case_CL120_EHR_059.json,30,5,5,2,6,5,5,True,2.5,1,2,0,6,3,,,,closed,terminal_safe_handoff_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,False,1,9,2,7,high
case_CL120_EHR_060__anon_570b62ddf4f683ed,GLM-5,case_CL120_EHR_060__GLM-5,case_CL120_EHR_060,GLM-5,runtime_error,1,True,21bc912b8d511cab70604dbdfcabc56657f0a92681026a5797598fd12e0b9f78,f68baffc8b548062367b7ee38ef4e99f9bc8fba801d83d473a112ae2ffc4fb2f,trajectories/by_model/GLM-5/case_CL120_EHR_060.json,8,1,1,1,2,2,2,True,1.0,1,1,1,0,0,content_filter_400,RuntimeError,Provider/runtime error detail removed from public release; public category fields retain the operational failure type.,open,,False,False,True,1.0,1.25,1,0.4330127018922193,True,True,False,0,12,4,7,high
case_CL120_EHR_061__anon_4d249e9d6e067b17,GLM-5,case_CL120_EHR_061__GLM-5,case_CL120_EHR_061,GLM-5,closed_success,10,False,2b4b03d66f7b3a752117579f87d04dc6a419b4d5095536544fe030c8ec98a258,bd3772b5157619092b7694cb92aea661449458d279c26668424222ec6839ecb2,trajectories/by_model/GLM-5/case_CL120_EHR_061.json,60,10,10,5,13,12,12,True,2.0,1,10,11,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4,4,1.7320508075688772,True,True,False,1,52,4,6,moderate
case_CL120_EHR_062__anon_0b33ca9c3bd9e76a,GLM-5,case_CL120_EHR_062__GLM-5,case_CL120_EHR_062,GLM-5,closed_success,5,False,67b865f54dcb7754e0606e4618199cd01ff98d78822de4240363d10e810fd7cd,5f370bd6a831224d984ed21786e277f78a00399e7f4ba8e398ece21c67921f77,trajectories/by_model/GLM-5/case_CL120_EHR_062.json,40,5,5,5,8,8,8,True,1.0,1,5,6,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3.25,3,1.299038105676658,False,True,False,1,51,3,4,moderate
case_CL120_EHR_063__anon_bf0a3f45f67df4b6,GLM-5,case_CL120_EHR_063__GLM-5,case_CL120_EHR_063,GLM-5,closed_success,20,False,df3b12e36a0fe240529324bc286269e1dff68fb3a7a5cdb7aa300ed7314ec0c6,156d9c83503fb174810202c16e71e425aad1778b220cb01f03fb49b0f02b81b9,trajectories/by_model/GLM-5/case_CL120_EHR_063.json,66,20,20,3,9,8,8,True,6.666666666666667,1,20,21,0,0,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,0,29,4,5,moderate
case_CL120_EHR_064__anon_d3cc389659147cc8,GLM-5,case_CL120_EHR_064__GLM-5,case_CL120_EHR_064,GLM-5,closed_success,17,False,d8cd7fc753ddaa83dd8c0ec9a6c09b2868b98faeabe8833859478905cc19e57a,2935a8128ca9ef88a692d1288688090557cea9ee85134b79764a1cb21472ef5f,trajectories/by_model/GLM-5/case_CL120_EHR_064.json,113,17,17,11,25,23,23,True,1.5454545454545454,1,16,18,0,7,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,0,25,4,3,low
case_CL120_EHR_065__anon_1a6a69baa7df9596,GLM-5,case_CL120_EHR_065__GLM-5,case_CL120_EHR_065,GLM-5,closed_success,8,False,a872cdaf394769b71111da6a815e3daadb581dbc2395ddf76a2dbbc6284d7d5c,a79f73c50219a0d2c95cb4966ff1b5e1a845410dc4094672172c7d0bde8428f9,trajectories/by_model/GLM-5/case_CL120_EHR_065.json,78,8,8,5,22,18,18,True,1.6,1,7,8,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,1.5,2.25,4,1.6393596310755,True,True,False,0,24,4,5,moderate
case_CL120_EHR_066__anon_b1754968397ecba0,GLM-5,case_CL120_EHR_066__GLM-5,case_CL120_EHR_066,GLM-5,closed_success,5,False,2df083d14c0724bc17039a58beedb7260e1201e591970dd5410e3368b8be65a9,6ae76386031e386b3b77bd2ba2a4b4930ed0146f6043c3ef324f61fd3990e6f9,trajectories/by_model/GLM-5/case_CL120_EHR_066.json,36,5,5,4,7,7,7,True,1.25,1,5,2,4,4,,,,closed,terminal_bounded_episode_closed,True,False,False,3.5,3.25,4,1.7853571071357126,True,True,False,1,25,3,4,moderate
case_CL120_EHR_067__anon_e9966dbf299aaf36,GLM-5,case_CL120_EHR_067__GLM-5,case_CL120_EHR_067,GLM-5,closed_success,18,False,d60936790cffa720c7b1f81b67bd91ce88b8275abd5f1e7a007dc895cc358d87,0df8aff9f46102b322b61b9e87ca9e02acd72a0291f1c8ee461e502c73acf09a,trajectories/by_model/GLM-5/case_CL120_EHR_067.json,73,18,18,6,12,11,11,True,3.0,1,18,19,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.25,3,1.0897247358851685,True,True,False,0,18,4,9,high
case_CL120_EHR_068__anon_9a302cfaa6d67d0d,GLM-5,case_CL120_EHR_068__GLM-5,case_CL120_EHR_068,GLM-5,closed_success,19,False,fc4af879de18ebb4c0e53b079849dbfd119374b5090a17aa515e3f5e5024b3b8,3373fc96b172ba33f1c33e009c2028b66ab83ac14ed8e5c5aa8c09db1b17abbe,trajectories/by_model/GLM-5/case_CL120_EHR_068.json,107,19,19,8,23,20,20,True,2.375,1,18,20,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,4,3,1.224744871391589,False,True,False,0,55,4,6,moderate
case_CL120_EHR_069__anon_fb4039e5e63a476e,GLM-5,case_CL120_EHR_069__GLM-5,case_CL120_EHR_069,GLM-5,closed_success,32,False,48168552c7024e6740b7b297c4e9bfd91e957f6138f7359d0f1ab439a81dcb9b,a926ede9665d0cc1eff656b079e3d83104ab2472e70a4dfe70861ad840e71104,trajectories/by_model/GLM-5/case_CL120_EHR_069.json,171,32,32,17,37,33,33,True,1.8823529411764706,1,29,33,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4.25,3,1.299038105676658,False,True,False,0,62,4,6,moderate
case_CL120_EHR_070__anon_afa34264a8a8f07f,GLM-5,case_CL120_EHR_070__GLM-5,case_CL120_EHR_070,GLM-5,closed_success,3,False,3b66b40496e555d744ef71818d22db1bf911b87dce31aa4713899d2d24743366,a8902e78d057b7293fa47348fd212a7a4454ced3f8b4366c147039569cec7bac,trajectories/by_model/GLM-5/case_CL120_EHR_070.json,30,3,3,2,8,7,7,True,1.5,1,2,4,0,1,,,,closed,terminal_safe_handoff_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,0,37,3,1,low
case_CL120_EHR_071__anon_b2b1e805c19c43fb,GLM-5,case_CL120_EHR_071__GLM-5,case_CL120_EHR_071,GLM-5,closed_success,4,False,8b8ae7c669fef577781288c6f9d659efb3a80c243212c4ca2931cac9f205e0fd,6a13f012216883e7da03214fb028e2337496f4f9d8f7cd9c5ff687a3f0240aaf,trajectories/by_model/GLM-5/case_CL120_EHR_071.json,34,4,4,3,8,7,7,True,1.3333333333333333,1,3,0,5,3,,,,closed,terminal_safe_handoff_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,1,29,4,2,low
case_CL120_EHR_072__anon_c86fb5bc51370695,GLM-5,case_CL120_EHR_072__GLM-5,case_CL120_EHR_072,GLM-5,closed_success,22,False,ee82ba2b5e37e6b3696c239639a52b65d23577f60b6b06de67d44c902d127d45,117b75bb310cb9bc6e316255856b23ebcc4ee1b4af491d171bd3a6279ccf4011,trajectories/by_model/GLM-5/case_CL120_EHR_072.json,121,22,22,10,24,22,22,True,2.2,1,22,23,0,7,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,0,51,4,2,low
case_CL120_EHR_073__anon_56a3f1d1a247e037,GLM-5,case_CL120_EHR_073__GLM-5,case_CL120_EHR_073,GLM-5,closed_success,11,False,1cc76a788af60be09d5d615187ddbff478d61c1b2c1831d8532da6067c5e6211,73d5d8e53472c74e7a99e74adc2b7b33ec2c03f5f5fe56464632364fbd082296,trajectories/by_model/GLM-5/case_CL120_EHR_073.json,78,11,11,8,19,17,17,True,1.375,1,11,12,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,3,3,1.224744871391589,False,True,True,0,26,4,4,moderate
case_CL120_EHR_074__anon_4bf6cc8a3ff8533b,GLM-5,case_CL120_EHR_074__GLM-5,case_CL120_EHR_074,GLM-5,closed_success,5,False,eed115314b2db69a545e114334527e1f9f52f0fe82e1076c4b4a0fc7a8036f89,9d29c5278985176b02c52da1f7c02a17676038b6cb1425d0c1daa4778f978315,trajectories/by_model/GLM-5/case_CL120_EHR_074.json,48,5,5,3,13,11,11,True,1.6666666666666667,1,5,0,6,2,,,,closed,terminal_safe_episode_closed,True,False,False,2.5,2.75,4,1.479019945774904,True,True,True,0,31,3,2,low
case_CL120_EHR_075__anon_88c0f0a135c2b5d7,GLM-5,case_CL120_EHR_075__GLM-5,case_CL120_EHR_075,GLM-5,closed_success,8,False,871078110774a6b703c9bbc526dc07d951ab6a03e9a68e3d72a83a77f5f1fdb9,8a21906710459d22f6d7acb4622792eb50c916a2c20a6ba4e529d052395f1382,trajectories/by_model/GLM-5/case_CL120_EHR_075.json,65,8,8,6,16,14,14,True,1.3333333333333333,1,7,0,9,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,1.5811388300841898,True,True,False,0,28,3,4,moderate
case_CL120_EHR_076__anon_b33d378bbefd3db0,GLM-5,case_CL120_EHR_076__GLM-5,case_CL120_EHR_076,GLM-5,closed_success,24,False,8d5fa21419faccd9ca9887cd454404fa997612140921883b3a0e7f2c6df1fe92,11cd6810923fd41e72f6f9c26ecea564614cb2bc01d6832d5d4717c75874bd0a,trajectories/by_model/GLM-5/case_CL120_EHR_076.json,128,24,24,12,26,24,24,True,2.0,1,23,0,25,5,,,,closed,terminal_safe_handoff_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,1,39,4,2,low
case_CL120_EHR_077__anon_00ebe7341fad54df,GLM-5,case_CL120_EHR_077__GLM-5,case_CL120_EHR_077,GLM-5,closed_success,5,False,422754f2c588e270b65dde247a46e5c9d1c2faf1c303d6665171742fb65c4b3e,8f6633eb2e99903f9980de2d5196af0320662fc531b7a18c6948abbe6d28c867,trajectories/by_model/GLM-5/case_CL120_EHR_077.json,52,5,5,3,15,12,12,True,1.6666666666666667,1,4,0,6,2,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.25,3,1.0897247358851685,True,True,False,0,13,4,3,low
case_CL120_EHR_078__anon_29250248b1798177,GLM-5,case_CL120_EHR_078__GLM-5,case_CL120_EHR_078,GLM-5,closed_success,33,False,01a3e068ec2236a7fd84333f7917b169e88a87499e68758f0a6b0c8756c23817,940a813e49d5b01980d76dfb7dedab2d7dfb6ae926e0645eb1c754fe9461edad,trajectories/by_model/GLM-5/case_CL120_EHR_078.json,140,33,33,13,25,23,23,True,2.5384615384615383,1,31,34,0,2,,,,closed,terminal_safe_handoff_closed,True,False,False,4.5,4,3,1.224744871391589,False,True,False,1,60,4,4,moderate
case_CL120_EHR_079__anon_13c10166a410c5d7,GLM-5,case_CL120_EHR_079__GLM-5,case_CL120_EHR_079,GLM-5,closed_success,10,False,3766a8eb97fce57ad16e953b311f203c1fede9d2141a4e0dae407f2fb3b876aa,fda6f1e9204de919d800bc090fff7c942aec9f17d1e8a1af3a1424b0731bc3c9,trajectories/by_model/GLM-5/case_CL120_EHR_079.json,44,10,10,3,7,6,6,True,3.3333333333333335,1,6,11,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,1,25,3,4,moderate
case_CL120_EHR_080__anon_43008bb511c4a192,GLM-5,case_CL120_EHR_080__GLM-5,case_CL120_EHR_080,GLM-5,closed_success,18,False,c2c213109c53c230eee588e4155d4ec7f5893ff817347fd9f63dcd15ea53f55d,b2a80c8e2f229e9b3bc779715d5d60cad2d4dac73eceebd975e85d8abfe418c4,trajectories/by_model/GLM-5/case_CL120_EHR_080.json,108,18,18,11,24,22,22,True,1.6363636363636365,1,17,19,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,False,1,34,4,5,moderate
case_CL120_EHR_081__anon_49c58a700c61e32d,GLM-5,case_CL120_EHR_081__GLM-5,case_CL120_EHR_081,GLM-5,closed_success,4,False,a8488d15517044157183cefbdca59975bdd81ba00cf4a71a237d6fbc755959dc,e20129bd7a40775260a8ceefdf5ceaefa408b49905bbd80787af5b2573f57b1c,trajectories/by_model/GLM-5/case_CL120_EHR_081.json,37,4,4,4,9,8,8,True,1.0,1,4,5,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3.25,3,1.299038105676658,False,True,False,0,22,4,4,moderate
case_CL120_EHR_082__anon_821987ab5c039833,GLM-5,case_CL120_EHR_082__GLM-5,case_CL120_EHR_082,GLM-5,closed_success,6,False,c760974d984118db7b8b5baa9d74f6488bc73c9d41909c3bda1568bf119dee1e,cd21c9ac8c0c1c577368e9f88966078d9ed505641dddb27960bda30f5027cc4e,trajectories/by_model/GLM-5/case_CL120_EHR_082.json,60,6,6,5,16,14,14,True,1.2,1,5,7,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,4,3,1.224744871391589,False,True,False,1,39,3,4,moderate
case_CL120_EHR_083__anon_e913d585097512df,GLM-5,case_CL120_EHR_083__GLM-5,case_CL120_EHR_083,GLM-5,closed_success,12,False,d96d8b48210653126f405a849c33610f9c0e4d438fd508608d50fad66c2623a0,3b7598d6cd600a6cd71ceeb37c1c65ece6d0f207cfd50ff151c6c9219366af05,trajectories/by_model/GLM-5/case_CL120_EHR_083.json,73,12,12,6,17,15,15,True,2.0,1,8,13,0,1,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.5,4,1.5,True,True,True,0,31,4,5,moderate
case_CL120_EHR_084__anon_9a58cbd6bcbfc784,GLM-5,case_CL120_EHR_084__GLM-5,case_CL120_EHR_084,GLM-5,closed_success,16,False,d3cd90cd0c296aa2cd2ee6d38a99d7fb87d9d55918ea3945385ddf3d61430bce,459c353dc747312c7008027f0146c72ebc3b1a1b1d81094f12e0e768cd6da90b,trajectories/by_model/GLM-5/case_CL120_EHR_084.json,77,16,16,7,15,13,13,True,2.2857142857142856,1,15,17,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,4.5,4,3,1.224744871391589,False,True,False,0,25,4,6,moderate
case_CL120_EHR_085__anon_9a6bf26b2fd65393,GLM-5,case_CL120_EHR_085__GLM-5,case_CL120_EHR_085,GLM-5,closed_success,16,False,f7af27600c875404652c9150fc4e4af7e27cde15b931b66a960e01af85476436,893bce35ea6851a8b37fb6238507c258080305d1ef386f53bdf755ba4257a8ce,trajectories/by_model/GLM-5/case_CL120_EHR_085.json,146,16,16,12,39,35,35,True,1.3333333333333333,1,16,17,0,4,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,0,40,3,5,moderate
case_CL120_EHR_086__anon_94006d2c36090202,GLM-5,case_CL120_EHR_086__GLM-5,case_CL120_EHR_086,GLM-5,closed_success,13,False,0196f27bd0a5ca998e674378052e817b8c1c667250f1b8ff20d229c72aafe602,b0576c006bfad32522649a75b779a177ccd8153fac6f2dc3390d7aa571e286ae,trajectories/by_model/GLM-5/case_CL120_EHR_086.json,66,13,13,5,12,11,11,True,2.6,1,12,14,0,5,,,,closed,terminal_safe_episode_closed,True,False,False,4.0,3.5,4,1.6583123951777,True,True,True,0,53,4,6,moderate
case_CL120_EHR_087__anon_609747e0557dcdab,GLM-5,case_CL120_EHR_087__GLM-5,case_CL120_EHR_087,GLM-5,closed_success,11,False,5aefffb7a887583002f40bf7cba1a2009245893d54557cafff77c2fd84401323,1b5764da4015defb49fd8252b6908593f4429fc09d8875a806bd3f55eb03687e,trajectories/by_model/GLM-5/case_CL120_EHR_087.json,49,11,11,3,7,7,7,True,3.6666666666666665,1,10,0,12,5,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,False,1,49,4,2,low
case_CL120_EHR_088__anon_d43b847501f9c996,GLM-5,case_CL120_EHR_088__GLM-5,case_CL120_EHR_088,GLM-5,closed_success,8,False,b72390c2dd8c1c3f72064f0f83be3bb42e4832659695e858e2b59290092d12b7,ae727319859413b2e6aefb6e505618bbc81c2d57b8c284baf5f1e58771a34f27,trajectories/by_model/GLM-5/case_CL120_EHR_088.json,60,8,8,6,14,13,13,True,1.3333333333333333,1,8,9,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,3.0,3,4,1.5811388300841898,True,True,False,1,32,4,1,low
case_CL120_EHR_089__anon_59ba54025800d063,GLM-5,case_CL120_EHR_089__GLM-5,case_CL120_EHR_089,GLM-5,closed_success,81,False,825fe50fdd47f634f32c825724e5a2c5ebfe16097dad58f4d180f303119e6bdc,a8b38c9ff2fa788b165728dc159c90598d1f2c3f62b2aa1f00fcd99592d997cd,trajectories/by_model/GLM-5/case_CL120_EHR_089.json,300,81,81,19,47,42,42,True,4.2631578947368425,1,80,82,0,6,,,,closed,terminal_safe_episode_closed,True,False,False,5.0,4.25,3,1.299038105676658,False,True,True,0,40,4,4,moderate
case_CL120_EHR_090__anon_e39eac63ea23558b,GLM-5,case_CL120_EHR_090__GLM-5,case_CL120_EHR_090,GLM-5,closed_success,4,False,dd8802e6006e2e15d3bc98ec1bb3ad8ee0732f463851e8aa42567f9c3dcb318a,ecb18a43416db154ddca5d95c580260fb55d5a1ad6249edcf4c7cc1baaf04964,trajectories/by_model/GLM-5/case_CL120_EHR_090.json,33,4,4,3,8,7,7,True,1.3333333333333333,1,3,5,0,2,,,,closed,terminal_safe_episode_closed,True,False,False,3.5,3.5,3,1.5,False,True,True,2,38,4,2,low
case_CL120_EHR_091__anon_ba1f367d76db66eb,GLM-5,case_CL120_EHR_091__GLM-5,case_CL120_EHR_091,GLM-5,closed_success,6,False,224ba2c9805446bbe159cfeaf207c36e5b96a2a6ce43c08e04a426cc6c3acec9,0ae41f7fcdc3f83b01adb69e40d46639bbd5464c95748d72ec9ef6a6dfe62daf,trajectories/by_model/GLM-5/case_CL120_EHR_091.json,54,6,6,5,14,12,12,True,1.2,1,6,7,0,3,,,,closed,terminal_safe_episode_closed,True,False,False,2.0,2.75,3,1.299038105676658,False,True,False,0,26,4,3,low
